date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:30	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:29%20GMT	https://sariab.ir/Home/Redirect/43	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/43	(from https://sariab.ir/Home/Index/*/12)
15:11:31	7586/7586	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:29%20GMT	https://sariab.ir/Home/Feedback/Post/43	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/43.html	(from https://sariab.ir/Home/Index/*/12)
15:11:31	5684/5684	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:30%20GMT	https://sariab.ir/Home/View/43	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/43.html	(from https://sariab.ir/Home/Index/*/12)
15:11:31	12812/12812	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:30%20GMT	https://sariab.ir/Home/Index/%d8%b9%d9%84%d9%88%d9%85%20%d8%af%d8%a7%d8%af%d9%87	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%b9%d9%84%d9%88%d9%85%20%d8%af%d8%a7%d8%af%d9%87	(from https://sariab.ir/Home/Index/*/12)
15:11:32	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:30%20GMT	https://sariab.ir/Home/Redirect/41	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/41	(from https://sariab.ir/Home/Index/*/12)
15:11:32	7542/7542	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:31%20GMT	https://sariab.ir/Home/Feedback/Post/41	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/41.html	(from https://sariab.ir/Home/Index/*/12)
15:11:32	3903/3903	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:31%20GMT	https://sariab.ir/Home/View/41	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/41.html	(from https://sariab.ir/Home/Index/*/12)
15:11:32	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:31%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:33	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:31%20GMT	https://sariab.ir/Home/Redirect/40	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/40	(from https://sariab.ir/Home/Index/*/12)
15:11:33	7506/7506	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:32%20GMT	https://sariab.ir/Home/Feedback/Post/40	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/40.html	(from https://sariab.ir/Home/Index/*/12)
15:11:33	3704/3704	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:32%20GMT	https://sariab.ir/Home/View/40	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/40.html	(from https://sariab.ir/Home/Index/*/12)
15:11:33	12785/12785	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:32%20GMT	https://sariab.ir/Home/Index/%d8%b3%d8%b1%d9%88%d8%b1	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%b3%d8%b1%d9%88%d8%b1	(from https://sariab.ir/Home/Index/*/12)
15:11:34	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:32%20GMT	https://sariab.ir/Home/Redirect/39	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/39	(from https://sariab.ir/Home/Index/*/12)
15:11:34	7500/7500	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:33%20GMT	https://sariab.ir/Home/Feedback/Post/39	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/39.html	(from https://sariab.ir/Home/Index/*/12)
15:11:34	3841/3841	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:33%20GMT	https://sariab.ir/Home/View/39	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/39.html	(from https://sariab.ir/Home/Index/*/12)
15:11:34	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:33%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:35	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:33%20GMT	https://sariab.ir/Home/Redirect/38	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/38	(from https://sariab.ir/Home/Index/*/12)
15:11:35	7580/7580	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:34%20GMT	https://sariab.ir/Home/Feedback/Post/38	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/38.html	(from https://sariab.ir/Home/Index/*/12)
15:11:35	4394/4394	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:34%20GMT	https://sariab.ir/Home/View/38	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/38.html	(from https://sariab.ir/Home/Index/*/12)
15:11:35	12812/12812	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:34%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%a7%d8%b2%d8%a7%d8%b1%20%da%a9%d8%a7%d8%b1	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%a7%d8%b2%d8%a7%d8%b1%20%da%a9%d8%a7%d8%b1	(from https://sariab.ir/Home/Index/*/12)
15:11:36	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:34%20GMT	https://sariab.ir/Home/Redirect/37	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/37	(from https://sariab.ir/Home/Index/*/12)
15:11:36	7588/7588	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:35%20GMT	https://sariab.ir/Home/Feedback/Post/37	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/37.html	(from https://sariab.ir/Home/Index/*/12)
15:11:36	4418/4418	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:35%20GMT	https://sariab.ir/Home/View/37	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/37.html	(from https://sariab.ir/Home/Index/*/12)
15:11:36	12812/12812	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:35%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%a7%d8%b2%d8%a7%d8%b1%20%da%a9%d8%a7%d8%b1	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%a7%d8%b2%d8%a7%d8%b1%20%da%a9%d8%a7%d8%b1	(from https://sariab.ir/Home/Index/*/12)
15:11:37	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:35%20GMT	https://sariab.ir/Home/Redirect/36	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/36	(from https://sariab.ir/Home/Index/*/12)
15:11:37	7580/7580	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:36%20GMT	https://sariab.ir/Home/Feedback/Post/36	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/36.html	(from https://sariab.ir/Home/Index/*/12)
15:11:37	4407/4407	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:36%20GMT	https://sariab.ir/Home/View/36	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/36.html	(from https://sariab.ir/Home/Index/*/12)
15:11:37	12812/12812	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:36%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%a7%d8%b2%d8%a7%d8%b1%20%da%a9%d8%a7%d8%b1	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%a7%d8%b2%d8%a7%d8%b1%20%da%a9%d8%a7%d8%b1	(from https://sariab.ir/Home/Index/*/12)
15:11:38	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:36%20GMT	https://sariab.ir/Home/Redirect/35	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/35	(from https://sariab.ir/Home/Index/*/12)
15:11:38	7566/7566	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:37%20GMT	https://sariab.ir/Home/Feedback/Post/35	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/35.html	(from https://sariab.ir/Home/Index/*/12)
15:11:38	3495/3495	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:37%20GMT	https://sariab.ir/Home/View/35	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/35.html	(from https://sariab.ir/Home/Index/*/12)
15:11:38	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:37%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:39	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:38%20GMT	https://sariab.ir/Home/Redirect/34	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/34.a3e.delayed	(from https://sariab.ir/Home/Index/*/12)
15:11:39	7512/7512	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:38%20GMT	https://sariab.ir/Home/Feedback/Post/34	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/34.html	(from https://sariab.ir/Home/Index/*/12)
15:11:40	3453/3453	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:38%20GMT	https://sariab.ir/Home/View/34	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/34.html	(from https://sariab.ir/Home/Index/*/12)
15:11:40	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:39%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:40	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:39%20GMT	https://sariab.ir/Home/Redirect/32	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/32	(from https://sariab.ir/Home/Index/*/12)
15:11:41	7612/7612	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:39%20GMT	https://sariab.ir/Home/Feedback/Post/32	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/32.html	(from https://sariab.ir/Home/Index/*/12)
15:11:41	3633/3633	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:40%20GMT	https://sariab.ir/Home/View/32	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/32.html	(from https://sariab.ir/Home/Index/*/12)
15:11:41	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:40%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:42	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:40%20GMT	https://sariab.ir/Home/Redirect/33	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/33	(from https://sariab.ir/Home/Index/*/12)
15:11:42	7550/7550	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:41%20GMT	https://sariab.ir/Home/Feedback/Post/33	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/33.html	(from https://sariab.ir/Home/Index/*/12)
15:11:42	3424/3424	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:41%20GMT	https://sariab.ir/Home/View/33	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/33.html	(from https://sariab.ir/Home/Index/*/12)
15:11:42	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:41%20GMT	https://sariab.ir/Home/Redirect/31	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/31	(from https://sariab.ir/Home/Index/*/12)
15:11:43	7522/7522	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:41%20GMT	https://sariab.ir/Home/Feedback/Post/31	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/31.html	(from https://sariab.ir/Home/Index/*/12)
15:11:43	3363/3363	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:42%20GMT	https://sariab.ir/Home/View/31	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/31.html	(from https://sariab.ir/Home/Index/*/12)
15:11:43	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:42%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:44	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:42%20GMT	https://sariab.ir/Home/Redirect/30	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/30	(from https://sariab.ir/Home/Index/*/12)
15:11:44	7558/7558	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:43%20GMT	https://sariab.ir/Home/Feedback/Post/30	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/30.html	(from https://sariab.ir/Home/Index/*/12)
15:11:44	3471/3471	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:43%20GMT	https://sariab.ir/Home/View/30	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/30.html	(from https://sariab.ir/Home/Index/*/12)
15:11:44	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:43%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:45	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:43%20GMT	https://sariab.ir/Home/Redirect/29	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/29	(from https://sariab.ir/Home/Index/*/12)
15:11:45	7480/7480	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:44%20GMT	https://sariab.ir/Home/Feedback/Post/29	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/29.html	(from https://sariab.ir/Home/Index/*/12)
15:11:45	3641/3641	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:44%20GMT	https://sariab.ir/Home/View/29	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/29.html	(from https://sariab.ir/Home/Index/*/12)
15:11:45	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:44%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:46	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:44%20GMT	https://sariab.ir/Home/Redirect/28	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/28	(from https://sariab.ir/Home/Index/*/12)
15:11:46	7544/7544	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:45%20GMT	https://sariab.ir/Home/Feedback/Post/28	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/28.html	(from https://sariab.ir/Home/Index/*/12)
15:11:46	4028/4028	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:45%20GMT	https://sariab.ir/Home/View/28	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/28.html	(from https://sariab.ir/Home/Index/*/12)
15:11:46	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:45%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:47	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:45%20GMT	https://sariab.ir/Home/Redirect/27	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/27	(from https://sariab.ir/Home/Index/*/12)
15:11:47	7506/7506	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:46%20GMT	https://sariab.ir/Home/Feedback/Post/27	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/27.html	(from https://sariab.ir/Home/Index/*/12)
15:11:47	5111/5111	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:46%20GMT	https://sariab.ir/Home/View/27	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/27.html	(from https://sariab.ir/Home/Index/*/12)
15:11:47	12791/12791	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:46%20GMT	https://sariab.ir/Home/Index/%d8%af%d8%b1%d8%a7%d9%85%d8%af	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%af%d8%b1%d8%a7%d9%85%d8%af	(from https://sariab.ir/Home/Index/*/12)
15:11:48	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:46%20GMT	https://sariab.ir/Home/Redirect/25	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/25	(from https://sariab.ir/Home/Index/*/12)
15:11:48	7682/7682	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:47%20GMT	https://sariab.ir/Home/Feedback/Post/25	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/25.html	(from https://sariab.ir/Home/Index/*/12)
15:11:48	4049/4049	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:41:47%20GMT	https://sariab.ir/Home/View/25	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/25.html	(from https://sariab.ir/Home/Index/*/12)
15:11:48	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:47%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:49	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:48%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:49	12856/12856	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:48%20GMT	https://sariab.ir/Home/Index/%d9%be%d8%b1%d9%88%d9%86%d8%af%d9%87%20%d8%af%d8%a7%d9%86%d8%b4%d8%ac%d9%88%db%8c%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d9%be%d8%b1%d9%88%d9%86%d8%af%d9%87%20%d8%af%d8%a7%d9%86%d8%b4%d8%ac%d9%88%db%8c%db%8c	(from https://sariab.ir/Home/Index/*/12)
15:11:49	0/-1	---M--	302	error ('')			https://sariab.ir/Home/Index/%d9%84%db%8c%d9%86%d9%88%da%a9%d8%b3	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d9%84%db%8c%d9%86%d9%88%da%a9%d8%b3.a63.delayed	(from https://sariab.ir/Home/Index/*/12)
15:11:49	12812/12812	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:48%20GMT	https://sariab.ir/Home/Index/%d8%b9%d9%84%d9%88%d9%85%20%d8%af%d8%a7%d8%af%d9%87	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%b9%d9%84%d9%88%d9%85%20%d8%af%d8%a7%d8%af%d9%87	(from https://sariab.ir/Home/Index/*/12)
15:11:49	12760/12760	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:48%20GMT	https://sariab.ir/Home/Index/*/Home/Rules	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/_/Home/Rules	(from https://sariab.ir/Home/Index/*/12)
15:11:50	0/-1	---M--	302	error ('')			https://sariab.ir/Home/Redirect/89	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/89.a67.delayed	(from https://sariab.ir/Home/View/89)
15:11:50	0/-1	---M--	302	error ('')			https://sariab.ir/Home/Redirect/89	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/89.a68.delayed	(from https://sariab.ir/Home/View/89)
15:11:50	29354/29354	---MC-	200	added ('OK')	image/png	date:Sat,%2029%20Jan%202022%2011:41:49%20GMT	https://sariab.ir/Media/PostCard/89	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Media/PostCard/89.png	(from https://sariab.ir/Home/View/89)
15:11:50	35379/35379	---MC-	200	added ('OK')	image/png	date:Sat,%2029%20Jan%202022%2011:41:49%20GMT	https://sariab.ir/Media/PostCard/87	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Media/PostCard/87.png	(from https://sariab.ir/Home/View/87)
15:11:51	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:49%20GMT	https://sariab.ir/Home/Redirect/87	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/87	(from https://sariab.ir/Home/View/87)
15:11:51	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:50%20GMT	https://sariab.ir/Home/Redirect/87	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/87	(from https://sariab.ir/Home/View/87)
15:11:52	23050/23050	---MC-	200	added ('OK')	image/png	date:Sat,%2029%20Jan%202022%2011:41:50%20GMT	https://sariab.ir/Media/PostCard/86	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Media/PostCard/86.png	(from https://sariab.ir/Home/View/86)
15:11:52	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:41:50%20GMT	https://sariab.ir/Home/Redirect/86	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/86	(from https://sariab.ir/Home/View/86)
